Gender,Age,Dur,ppv
Female,15,41,23.66043656
Female,15,42,23.93767048
Female,15,43,24.20534503
Female,15,44,24.46363959
Female,15,45,24.71272943
Female,15,46,24.95277895
Female,15,47,25.18394188
Female,15,48,25.40636157
Female,15,49,25.62017125
Female,15,50,25.82549452
Female,16,4,3.822936191
Female,16,5,4.707789227
Female,16,6,5.565963859
Female,16,7,6.398254277
Female,16,8,7.205431342
Female,16,9,7.988243258
Female,16,10,8.74741623
Female,16,11,9.483655102
Female,16,12,10.19764398
Female,16,13,10.89004682
Female,16,14,11.56150804
Female,16,15,12.21265306
Female,16,16,12.84408887
Female,16,17,13.45640456
Female,16,18,14.05017184
Female,16,19,14.62594554
Female,16,20,15.18426414
Female,16,21,15.72565018
Female,16,22,16.25061078
Female,16,23,16.75963806
Female,16,24,17.25320875
Female,16,25,17.73178098
Female,16,26,18.19579179
Female,16,27,18.64565779
Female,16,28,19.08177584
Female,16,29,19.5045237
Female,16,30,19.91426078
Female,16,31,20.31132886
Female,16,32,20.69605279
Female,16,33,21.06874129
Female,16,34,21.42968768
Female,16,35,21.77917065
Female,16,36,22.11745507
Female,16,37,22.4447927
Female,16,38,22.76142309
Female,16,39,23.06757427
Female,16,40,23.3634636
Female,16,41,23.64929854
Female,16,42,23.92527754
Female,16,43,24.19158553
Female,16,44,24.44840324
Female,16,45,24.69590016
Female,16,46,24.9342348
Female,16,47,25.16355492
Female,16,48,25.38399793
Female,16,49,25.59569123
Female,16,50,25.79875275
Female,17,3,2.91055171
Female,17,4,3.822867945
Female,17,5,4.707677757
Female,17,6,5.565799987
Female,17,7,6.39802942
Female,17,8,7.205137483
Female,17,9,7.987872919
Female,17,10,8.74696245
Female,17,11,9.483111411
Female,17,12,10.19700437
Female,17,13,10.88930575
Female,17,14,11.56066037
Female,17,15,12.21169406
Female,17,16,12.8430142
Female,17,17,13.45521024
Female,17,18,14.04885425
Female,17,19,14.62450139
Female,17,20,15.18269044
Female,17,21,15.72394425
Female,17,22,16.24877021
Female,17,23,16.75765987
Female,17,24,17.25108555
Female,17,25,17.72949787
Female,17,26,18.19332637
Female,17,27,18.64298023
Female,17,28,19.07884892
Female,17,29,19.50130301
Female,17,30,19.9106949
Female,17,31,20.30735952
Female,17,32,20.69161516
Female,17,33,21.06376424
Female,17,34,21.42409412
Female,17,35,21.77287788
Female,17,36,22.1103751
Female,17,37,22.43683275
Female,17,38,22.75248595
Female,17,39,23.0575588
Female,17,40,23.35226521
Female,17,41,23.63680977
Female,17,42,23.91138317
Female,17,43,24.17617173
Female,17,44,24.43135022
Female,17,45,24.67708205
Female,17,46,24.91351959
Female,17,47,25.14080449
Female,17,48,25.35906812
Female,17,49,25.56843206
Female,17,50,25.76900868
Female,18,2,1.969873592
Female,18,3,2.910516889
Female,18,4,3.8227997
Female,18,5,4.707566289
Female,18,6,5.56563612
Female,18,7,6.397804572
Female,18,8,7.204843638
Female,18,9,7.987502601
Female,18,10,8.746508699
Female,18,11,9.482567758
Female,18,12,10.19636482
Female,18,13,10.88856474
Female,18,14,11.55981277
Female,18,15,12.21073515
Female,18,16,12.84193964
Female,18,17,13.45401606
Female,18,18,14.04753682
Female,18,19,14.62305742
Female,18,20,15.18111695
Female,18,21,15.72223856
Female,18,22,16.24692904
Female,18,23,16.75567539
Female,18,24,17.24894223
Female,18,25,17.72717242
Female,18,26,18.19078785
Female,18,27,18.6401901
Female,18,28,19.07576123
Female,18,29,19.49786458
Female,18,30,19.90684547
Female,18,31,20.3030321
Female,18,32,20.68673626
Female,18,33,21.05825425
Female,18,34,21.41786761
Female,18,35,21.76584398
Female,18,36,22.10243801
Female,18,37,22.42789213
Female,18,38,22.74243736
Female,18,39,23.04629429
Female,18,40,23.33967385
Female,18,41,23.62277265
Female,18,42,23.89578279
Female,18,43,24.15888447
Female,18,44,24.41224618
Female,18,45,24.65602501
Female,18,46,24.89036702
Female,18,47,25.11540765
Female,18,48,25.33127226
Female,18,49,25.5380767
Female,18,50,25.73592803
Female,19,1,1
Female,19,2,1.969861748
Female,19,3,2.910482069
Female,19,4,3.822731456
Female,19,5,4.707454824
Female,19,6,5.565472259
Female,19,7,6.397579733
Female,19,8,7.204549806
Female,19,9,7.987132304
Female,19,10,8.746054977
Female,19,11,9.482024144
Female,19,12,10.19572531
Female,19,13,10.88782379
Female,19,14,11.55896525
Female,19,15,12.20977634
Female,19,16,12.8408652
Female,19,17,13.45282202
Female,19,18,14.04621956
Female,19,19,14.62161364
Female,19,20,15.17954368
Female,19,21,15.7205322
Female,19,22,16.24508134
Female,19,23,16.75367013
Female,19,24,17.2467552
Female,19,25,17.72477155
Female,19,26,18.18813322
Female,19,27,18.63723414
Female,19,28,19.07244895
Female,19,29,19.49413369
Female,19,30,19.90262675
Female,19,31,20.29824961
Female,19,32,20.68130776
Female,19,33,21.0520915
Female,19,34,21.41087679
Female,19,35,21.75792617
Female,19,36,22.0934896
Female,19,37,22.41780531
Female,19,38,22.7311007
Female,19,39,23.03359327
Female,19,40,23.32548574
Female,19,41,23.60697618
Female,19,42,23.87825038
Female,19,43,24.13948206
Female,19,44,24.39083319
Female,19,45,24.63245438
Female,19,46,24.86448527
Female,19,47,25.08705511
Female,19,48,25.30028335
Female,19,49,25.50428038
Female,19,50,25.69914849
Female,20,1,1
Female,20,2,1.969849903
Female,20,3,2.91044725
Female,20,4,3.822663213
Female,20,5,4.707343361
Female,20,6,5.565308403
Female,20,7,6.397354903
Female,20,8,7.204255989
Female,20,9,7.986762027
Female,20,10,8.745601283
Female,20,11,9.481480569
Female,20,12,10.19508586
Female,20,13,10.88708291
Female,20,14,11.55811782
Female,20,15,12.20881763
Female,20,16,12.83979088
Female,20,17,13.45162812
Female,20,18,14.04490246
Female,20,19,14.62017006
Female,20,20,15.17796968
Female,20,21,15.71881907
Female,20,22,16.24321215
Female,20,23,16.75161975
Female,20,24,17.24449035
Female,20,25,17.72225089
Female,20,26,18.18530753
Female,20,27,18.63404655
Female,20,28,19.06883506
Female,20,29,19.49002195
Female,20,30,19.89793871
Female,20,31,20.29290031
Female,20,32,20.67520608
Female,20,33,21.04514054
Female,20,34,21.40297442
Female,20,35,21.74896541
Female,20,36,22.08335916
Female,20,37,22.40639014
Female,20,38,22.71828261
Female,20,39,23.01924557
Female,20,40,23.30948327
Female,20,41,23.58918726
Female,20,42,23.85853666
Female,20,43,24.11769848
Female,20,44,24.36682799
Female,20,45,24.6060692
Female,20,46,24.83555535
Female,20,47,25.05540961
Female,20,48,25.26574581
Female,20,49,25.4666694
Female,20,50,25.65827852
Female,21,1,1
Female,21,2,1.969838058
Female,21,3,2.91041243
Female,21,4,3.822594971
Female,21,5,4.707231902
Female,21,6,5.565144552
Female,21,7,6.397130082
Female,21,8,7.203962186
Female,21,9,7.986391771
Female,21,10,8.745147618
Female,21,11,9.480937032
Female,21,12,10.19444646
Female,21,13,10.88634209
Female,21,14,11.55727046
Female,21,15,12.20785902
Female,21,16,12.83871668
Female,21,17,13.45043436
Female,21,18,14.04358552
Female,21,19,14.61872568
Female,21,20,15.17638867
Female,21,21,15.71708375
Female,21,22,16.24129641
Female,21,23,16.74948908
Female,21,24,17.24210193
Female,21,25,17.7195538
Female,21,26,18.18224294
Female,21,27,18.63054789
Female,21,28,19.06482837
Female,21,29,19.4854262
Female,21,30,19.89266613
Female,21,31,20.28685678
Female,21,32,20.66829154
Female,21,33,21.03724953
Female,21,34,21.39399648
Female,21,35,21.73878566
Female,21,36,22.07185883
Female,21,37,22.39344721
Female,21,38,22.70376633
Female,21,39,23.00302676
Female,21,40,23.29142601
Female,21,41,23.56914878
Female,21,42,23.83636727
Female,21,43,24.09324157
Female,21,44,24.33992015
Female,21,45,24.57654043
Female,21,46,24.80322939
Female,21,47,25.02010438
Female,21,48,25.22727416
Female,21,49,25.42483991
Female,21,50,25.61289661
Female,22,1,1
Female,22,2,1.969826214
Female,22,3,2.910377611
Female,22,4,3.82252673
Female,22,5,4.707120445
Female,22,6,5.564980706
Female,22,7,6.39690527
Female,22,8,7.203668397
Female,22,9,7.986021535
Female,22,10,8.744693982
Female,22,11,9.480393533
Female,22,12,10.1938071
Female,22,13,10.88560133
Female,22,14,11.55642318
Female,22,15,12.2069005
Female,22,16,12.83764259
Female,22,17,13.44924074
Female,22,18,14.04226774
Female,22,19,14.61727403
Female,22,20,15.17478473
Female,22,21,15.71530038
Female,22,22,16.23929783
Female,22,23,16.74723094
Female,22,24,17.23953154
Female,22,25,17.71661031
Female,22,26,18.17885753
Female,22,27,18.62664413
Female,22,28,19.06032254
Female,22,29,19.48022762
Female,22,30,19.88667759
Female,22,31,20.27997496
Female,22,32,20.66040754
Female,22,33,21.02824931
Female,22,34,21.38376142
Female,22,35,21.72719316
Female,22,36,22.05878294
Female,22,37,22.37875298
Female,22,38,22.6873204
Female,22,39,22.98468886
Female,22,40,23.2710488
Female,22,41,23.54657777
Female,22,42,23.81144086
Female,22,43,24.06579114
Female,22,44,24.30977031
Female,22,45,24.54350928
Female,22,46,24.76712909
Female,22,47,24.98074184
Female,22,48,25.18445188
Female,22,49,25.37835714
Female,22,50,25.56255072
Female,23,1,1
Female,23,2,1.969814369
Female,23,3,2.910342792
Female,23,4,3.822458491
Female,23,5,4.70700899
Female,23,6,5.564816866
Female,23,7,6.396680467
Female,23,8,7.203374622
Female,23,9,7.98565132
Female,23,10,8.744240375
Female,23,11,9.479850074
Female,23,12,10.1931678
Female,23,13,10.88486064
Female,23,14,11.55557598
Female,23,15,12.20594208
Female,23,16,12.83656862
Female,23,17,13.44804622
Female,23,18,14.04094243
Female,23,19,14.61579872
Female,23,20,15.1731312
Female,23,21,15.71343156
Female,23,22,16.23716777
Female,23,23,16.74478511
Female,23,24,17.23670702
Female,23,25,17.71333594
Female,23,26,18.17505434
Female,23,27,18.6222256
Female,23,28,19.055195
Female,23,29,19.47429068
Female,23,30,19.87982454
Female,23,31,20.27209336
Female,23,32,20.65137963
Female,23,33,21.01795264
Female,23,34,21.37206942
Female,23,35,21.71397581
Female,23,36,22.04390094
Female,23,37,22.36206868
Female,23,38,22.66868904
Female,23,39,22.96395838
Female,23,40,23.24805976
Female,23,41,23.52116342
Female,23,42,23.78342719
Female,23,43,24.03499718
Female,23,44,24.27600838
Female,23,45,24.50658557
Female,23,46,24.72684436
Female,23,47,24.93689235
Female,23,48,25.1368305
Female,23,49,25.32675481
Female,23,50,25.50675822
Female,24,1,1
Female,24,2,1.969802524
Female,24,3,2.910307973
Female,24,4,3.822390252
Female,24,5,4.706897538
Female,24,6,5.564653031
Female,24,7,6.396455673
Female,24,8,7.203080861
Female,24,9,7.985281125
Female,24,10,8.743786796
Female,24,11,9.479306653
Female,24,12,10.19252855
Female,24,13,10.88412001
Female,24,14,11.55472886
Female,24,15,12.20498376
Female,24,16,12.83549369
Female,24,17,13.4468439
Female,24,18,14.03959268
Female,24,19,14.61427223
Female,24,20,15.17138952
Female,24,21,15.71142711
Female,24,22,16.23484413
Female,24,23,16.74207719
Female,24,24,17.23354126
Female,24,25,17.70963072
Female,24,26,18.17072025
Female,24,27,18.6171659
Female,24,28,19.049306
Female,24,29,19.46746217
Female,24,30,19.87194042
Female,24,31,20.26303204
Female,24,32,20.64101469
Female,24,33,21.00615342
Female,24,34,21.3587017
Female,24,35,21.6988958
Female,24,36,22.02696657
Female,24,37,22.34313054
Female,24,38,22.64759018
Female,24,39,22.94053427
Female,24,40,23.22213832
Female,24,41,23.4925651
Female,24,42,23.75196524
Female,24,43,24.00047795
Female,24,44,24.23823189
Female,24,45,24.46534628
Female,24,46,24.68193204
Female,24,47,24.8880933
Female,24,48,25.08392904
Female,24,49,25.26953508
Female,24,50,25.44500626
Female,25,1,1
Female,25,2,1.96979068
Female,25,3,2.910273155
Female,25,4,3.822322015
Female,25,5,4.706786089
Female,25,6,5.564489201
Female,25,7,6.396230888
Female,25,8,7.202787114
Female,25,9,7.984910951
Female,25,10,8.743333246
Female,25,11,9.47876327
Female,25,12,10.19188934
Female,25,13,10.88337945
Female,25,14,11.55388182
Female,25,15,12.20402442
Female,25,16,12.83441071
Female,25,17,13.44561636
Female,25,18,14.03819014
Female,25,19,14.61265481
Female,25,20,15.16950796
Female,25,21,15.70922301
Female,25,22,16.23225017
Female,25,23,16.73901733
Female,25,24,17.22993114
Female,25,25,17.70537798
Female,25,26,18.16572494
Female,25,27,18.61132091
Female,25,28,19.04249753
Female,25,29,19.45957032
Female,25,30,19.86283966
Female,25,31,20.25259184
Female,25,32,20.62910017
Female,25,33,20.99262601
Female,25,34,21.34341299
Female,25,35,21.68169915
Female,25,36,22.00770776
Female,25,37,22.32164759
Female,25,38,22.6237133
Female,25,39,22.91408587
Female,25,40,23.19293313
Female,25,41,23.46041041
Female,25,42,23.71666125
Female,25,43,23.96181832
Female,25,44,24.19600454
Female,25,45,24.4193343
Female,25,46,24.63191495
Female,25,47,24.83384858
Female,25,48,25.02523398
Female,25,49,25.20616893
Female,25,50,25.37675285
Female,26,1,1
Female,26,2,1.969778835
Female,26,3,2.910238337
Female,26,4,3.822253778
Female,26,5,4.706674643
Female,26,6,5.564325376
Female,26,7,6.396006112
Female,26,8,7.202493381
Female,26,9,7.984540797
Female,26,10,8.742879725
Female,26,11,9.478219926
Female,26,12,10.19125019
Female,26,13,10.88263895
Female,26,14,11.55303372
Female,26,15,12.20305676
Female,26,16,12.83330168
Female,26,17,13.44433434
Female,26,18,14.03669379
Female,26,19,14.61089311
Female,26,20,15.16742047
Female,26,21,15.70674011
Female,26,22,16.22929325
Female,26,23,16.7354992
Female,26,24,17.22575637
Female,26,25,17.7004433
Female,26,26,18.15991975
Female,26,27,18.60452767
Female,26,28,19.03459242
Female,26,29,19.45042374
Female,26,30,19.85231684
Female,26,31,20.24055353
Female,26,32,20.61540334
Female,26,33,20.97711746
Female,26,34,21.32594135
Female,26,35,21.66210524
Female,26,36,21.9858244
Female,26,37,22.29729957
Female,26,38,22.59671735
Female,26,39,22.8842508
Female,26,40,23.16006009
Female,26,41,23.42429323
Female,26,42,23.67708703
Female,26,43,23.91856823
Female,26,44,24.14885479
Female,26,45,24.36805741
Female,26,46,24.57628134
Female,26,47,24.77362846
Female,26,48,24.9601996
Female,26,49,25.13609726
Female,26,50,25.30142858
Female,27,1,1
Female,27,2,1.96976699
Female,27,3,2.910203519
Female,27,4,3.822185543
Female,27,5,4.706563199
Female,27,6,5.564161557
Female,27,7,6.395781345
Female,27,8,7.202199662
Female,27,9,7.984170664
Female,27,10,8.742426232
Female,27,11,9.477676621
Female,27,12,10.19061109
Female,27,13,10.88189734
Female,27,14,11.55217701
Female,27,15,12.20206221
Female,27,16,12.83213646
Female,27,17,13.44295557
Female,27,18,14.03504863
Female,27,19,14.60891903
Female,27,20,15.16504546
Female,27,21,15.70388289
Female,27,22,16.2258637
Female,27,23,16.73139873
Female,27,24,17.22087831
Female,27,25,17.69467339
Female,27,26,18.15313661
Female,27,27,18.59660344
Female,27,28,19.02539329
Female,27,29,19.43981056
Female,27,30,19.84014586
Female,27,31,20.22667708
Female,27,32,20.59966328
Female,27,33,20.95935755
Female,27,34,21.3059973
Female,27,35,21.63980451
Female,27,36,21.96098615
Female,27,37,22.26973467
Female,27,38,22.56622851
Female,27,39,22.85063283
Female,27,40,23.12310026
Female,27,41,23.38377186
Female,27,42,23.63277833
Female,27,43,23.87024129
Female,27,44,24.09627491
Female,27,45,24.31098771
Female,27,46,24.51448475
Female,27,47,24.70687
Female,27,48,24.88824915
Female,27,49,25.05873268
Female,27,50,25.21843923
Female,28,1,1
Female,28,2,1.969755146
Female,28,3,2.910168702
Female,28,4,3.822117309
Female,28,5,4.706451758
Female,28,6,5.563997742
Female,28,7,6.395556586
Female,28,8,7.201905957
Female,28,9,7.983800552
Female,28,10,8.741972768
Female,28,11,9.477133354
Female,28,12,10.18997082
Female,28,13,10.88114682
Female,28,14,11.55129255
Female,28,15,12.2010097
Female,28,16,12.83087143
Female,28,17,13.44142332
Female,28,18,14.03318443
Female,28,19,14.6066484
Female,28,20,15.16228438
Female,28,21,15.70053823
Female,28,22,16.22183358
Female,28,23,16.72657295
Female,28,24,17.21513885
Female,28,25,17.6878949
Female,28,26,18.14518706
Female,28,27,18.58734466
Female,28,28,19.01468162
Female,28,29,19.42749758
Female,28,30,19.82607913
Female,28,31,20.21069337
Female,28,32,20.5816013
Female,28,33,20.93904773
Female,28,34,21.28326156
Female,28,35,21.61445622
Female,28,36,21.93283014
Female,28,37,22.23856734
Female,28,38,22.53183811
Female,28,39,22.81279986
Female,28,40,23.08159804
Female,28,41,23.33836742
Female,28,42,23.58323342
Female,28,43,23.81631375
Female,28,44,24.03772034
Female,28,45,24.24756151
Female,28,46,24.44594447
Female,28,47,24.63297822
Female,28,48,24.80877666
Female,28,49,24.97346216
Female,28,50,25.12716931
Female,29,1,1
Female,29,2,1.969743301
Female,29,3,2.910133884
Female,29,4,3.822049076
Female,29,5,4.70634032
Female,29,6,5.563833933
Female,29,7,6.395331837
Female,29,8,7.201612266
Female,29,9,7.98343046
Female,29,10,8.741519333
Female,29,11,9.476588874
Female,29,12,10.18932136
Female,29,13,10.88036769
Female,29,14,11.55034831
Female,29,15,12.19985425
Female,29,16,12.82944811
Female,29,17,13.43966514
Female,29,18,14.03101439
Female,29,19,14.60397961
Female,29,20,15.1590206
Female,29,21,15.69657418
Female,29,22,16.21705543
Female,29,23,16.72085879
Female,29,24,17.20835922
Female,29,25,17.67991347
Female,29,26,18.13586114
Female,29,27,18.57652594
Female,29,28,19.00221686
Female,29,29,19.41322942
Female,29,30,19.80983907
Female,29,31,20.19231493
Female,29,32,20.56090944
Female,29,33,20.91585866
Female,29,34,21.25738266
Female,29,35,21.58568607
Female,29,36,21.90095864
Female,29,37,22.20337599
Female,29,38,22.49310041
Female,29,39,22.7702819
Female,29,40,23.03505943
Female,29,41,23.28756235
Female,29,42,23.52791203
Female,29,43,23.75622387
Female,29,44,23.9726096
Female,29,45,24.17717975
Female,29,46,24.37004673
Female,29,47,24.551328
Female,29,48,24.72114973
Female,29,49,24.87965073
Female,29,50,25.02698664
Female,30,1,1
Female,30,2,1.969731456
Female,30,3,2.910099068
Female,30,4,3.821980844
Female,30,5,4.706228884
Female,30,6,5.56367013
Female,30,7,6.395107097
Female,30,8,7.201318589
Female,30,9,7.983060388
Female,30,10,8.741064636
Female,30,11,9.476034901
Female,30,12,10.18864238
Female,30,13,10.87952688
Female,30,14,11.54929788
Female,30,15,12.19853552
Female,30,16,12.82779178
Female,30,17,13.43759155
Female,30,18,14.02843371
Female,30,19,14.60079238
Female,30,20,15.15511803
Female,30,21,15.69183867
Female,30,22,16.21136107
Female,30,23,16.71407187
Female,30,24,17.20033895
Female,30,25,17.67051252
Female,30,26,18.12492638
Female,30,27,18.56389917
Female,30,28,18.98773563
Female,30,29,19.39671978
Female,30,30,19.79112917
Female,30,31,20.1712241
Female,30,32,20.53724799
Female,30,33,20.88942779
Female,30,34,21.22797451
Female,30,35,21.55308381
Female,30,36,21.8649368
Female,30,37,22.16370083
Female,30,38,22.44953059
Female,30,39,22.72256938
Female,30,40,22.98295056
Female,30,41,23.23079933
Female,30,42,23.46623467
Female,30,43,23.68937179
Female,30,44,23.90032469
Female,30,45,24.09920925
Female,30,46,24.28614663
Female,30,47,24.46126692
Female,30,48,24.62471326
Female,30,49,24.77664616
Female,30,50,24.91724804
Female,31,1,1
Female,31,2,1.969719612
Female,31,3,2.910064251
Female,31,4,3.821912613
Female,31,5,4.706117451
Female,31,6,5.563506331
Female,31,7,6.394882365
Female,31,8,7.201024926
Female,31,9,7.982689007
Female,31,10,8.740600138
Female,31,11,9.475450462
Female,31,12,10.18789976
Female,31,13,10.87857655
Female,31,14,11.54807906
Female,31,15,12.19697649
Female,31,16,12.82581014
Female,31,17,13.43509445
Female,31,18,14.02531834
Female,31,19,14.59694634
Female,31,20,15.15041982
Female,31,21,15.68615823
Female,31,22,16.20456031
Female,31,23,16.7060054
Female,31,24,17.19085466
Female,31,25,17.65945229
Female,31,26,18.11212688
Female,31,27,18.54919267
Female,31,28,18.97094258
Female,31,29,19.3776628
Female,31,30,19.76962176
Female,31,31,20.14707047
Female,31,32,20.51024298
Female,31,33,20.85935686
Female,31,34,21.19461391
Female,31,35,21.51620086
Female,31,36,21.82429032
Female,31,37,22.11904177
Female,31,38,22.40060301
Female,31,39,22.66911156
Female,31,40,22.92469651
Female,31,41,23.16748057
Female,31,42,23.39758254
Female,31,43,23.61511998
Female,31,44,23.82021239
Female,31,45,24.01298471
Female,31,46,24.19357108
Female,31,47,24.36211913
Female,31,48,24.51879436
Female,31,49,24.66378489
Female,31,50,24.79730621
Female,32,1,1
Female,32,2,1.969707767
Female,32,3,2.910029434
Female,32,4,3.821844383
Female,32,5,4.706006021
Female,32,6,5.563342538
Female,32,7,6.394657643
Female,32,8,7.200729905
Female,32,9,7.982307509
Female,32,10,8.740104211
Female,32,11,9.4748004
Female,32,12,10.1870442
Female,32,13,10.87745255
Female,32,14,11.5466124
Female,32,15,12.19508196
Female,32,16,12.82339174
Female,32,17,13.43204591
Female,32,18,14.02152351
Female,32,19,14.59227971
Female,32,20,15.14474705
Female,32,21,15.67933671
Female,32,22,16.19643989
Female,32,23,16.69642901
Female,32,24,17.17965903
Female,32,25,17.6464688
Female,32,26,18.09718238
Female,32,27,18.53210182
Female,32,28,18.95152225
Female,32,29,19.35572049
Female,32,30,19.74495539
Female,32,31,20.11946829
Female,32,32,20.47948358
Female,32,33,20.82520933
Female,32,34,21.15683814
Female,32,35,21.47454797
Female,32,36,21.77850331
Female,32,37,22.06885655
Female,32,38,22.34574953
Female,32,39,22.60931536
Female,32,40,22.85968058
Female,32,41,23.09696769
Female,32,42,23.32129793
Female,32,43,23.53279455
Female,32,44,23.73158636
Female,32,45,23.91781171
Female,32,46,24.09162283
Female,32,47,24.25319038
Female,32,48,24.40270837
Female,32,49,24.54039903
Female,33,1,1
Female,33,2,1.969695922
Female,33,3,2.909994618
Female,33,4,3.821776155
Female,33,5,4.705894593
Female,33,6,5.56317875
Female,33,7,6.394431514
Female,33,8,7.200424444
Female,33,9,7.981893592
Female,33,10,8.739540601
Female,33,11,9.474033843
Female,33,12,10.18600952
Female,33,13,10.87607294
Female,33,14,11.54479972
Female,33,15,12.19273697
Female,33,16,12.82040459
Female,33,17,13.4282966
Female,33,18,14.01688238
Female,33,19,14.58660798
Female,33,20,15.13789743
Female,33,21,15.67115414
Female,33,22,16.18676218
Female,33,23,16.68508759
Female,33,24,17.16647981
Female,33,25,17.63127301
Female,33,26,18.07977869
Female,33,27,18.5123012
Female,33,28,18.92912599
Female,33,29,19.33052001
Female,33,30,19.71673213
Female,33,31,20.08799376
Female,33,32,20.44451948
Female,33,33,20.78650788
Female,33,34,21.11414249
Female,33,35,21.42759294
Female,33,36,21.7270164
Female,33,37,22.0125591
Female,33,38,22.28435833
Female,33,39,22.54254459
Female,33,40,22.7872442
Female,33,41,23.01858219
Female,33,42,23.23668565
Female,33,43,23.44168742
Female,33,44,23.63373017
Female,33,45,23.81297089
Female,33,46,23.97958558
Female,33,47,24.13377429
Female,33,48,24.27576619
Female,34,1,1
Female,34,2,1.969684078
Female,34,3,2.909959803
Female,34,4,3.821707927
Female,34,5,4.705783168
Female,34,6,5.563013508
Female,34,7,6.394194615
Female,34,8,7.200085543
Female,34,9,7.981409865
Female,34,10,8.73885684
Female,34,11,9.473082549
Female,34,12,10.18471122
Female,34,13,10.87433646
Female,34,14,11.54252246
Female,34,15,12.1898054
Female,34,16,12.81669472
Female,34,17,13.42367445
Female,34,18,14.01120461
Female,34,19,14.57972247
Female,34,20,15.12964405
Female,34,21,15.66136542
Female,34,22,16.17526405
Female,34,23,16.67170031
Female,34,24,17.15101882
Female,34,25,17.6135408
Female,34,26,18.05958011
Female,34,27,18.48943114
Female,34,28,18.90336917
Female,34,29,19.30165086
Female,34,30,19.68451483
Female,34,31,20.05218237
Female,34,32,20.40485829
Female,34,33,20.74273185
Female,34,34,21.06597798
Female,34,35,21.37475875
Female,34,36,21.66922498
Female,34,37,21.94951824
Female,34,38,22.2157731
Female,34,39,22.46811985
Female,34,40,22.70668741
Female,34,41,22.93160684
Female,34,42,23.14301515
Female,34,43,23.34105945
Female,34,44,23.52590164
Female,34,45,23.69772322
Female,34,46,23.8567305
Female,34,47,24.00315981
Female,35,1,1
Female,35,2,1.969672233
Female,35,3,2.909924987
Female,35,4,3.821639701
Female,35,5,4.705670241
Female,35,6,5.562837154
Female,35,7,6.393923223
Female,35,8,7.199674642
Female,35,9,7.98080222
Female,35,10,8.73798255
Female,35,11,9.471859368
Female,35,12,10.18304486
Female,35,13,10.87212083
Female,35,14,11.53964024
Female,35,15,12.18612844
Female,35,16,12.81208461
Female,35,17,13.41798315
Female,35,18,14.00427498
Female,35,19,14.57138915
Female,35,20,15.1197341
Female,35,21,15.64969912
Female,35,22,16.16165581
Female,35,23,16.6559596
Female,35,24,17.13294173
Female,35,25,17.59292589
Female,35,26,18.03621566
Female,35,27,18.46309492
Female,35,28,18.87382837
Female,35,29,19.26866209
Female,35,30,19.64782429
Female,35,31,20.01152616
Female,35,32,20.3599629
Female,35,33,20.6933149
Female,35,34,21.01174931
Female,35,35,21.31542165
Female,35,36,21.60447791
Female,35,37,21.87905689
Female,35,38,22.13929293
Female,35,39,22.385319
Female,35,40,22.61727025
Female,35,41,22.83528796
Female,35,42,23.03952387
Female,35,43,23.23014491
Female,35,44,23.40733827
Female,35,45,23.57131671
Female,35,46,23.72232394
Female,36,1,1
Female,36,2,1.969660388
Female,36,3,2.909890172
Female,36,4,3.821569923
Female,36,5,4.705545852
Female,36,6,5.562625225
Female,36,7,6.393577573
Female,36,8,7.199135937
Female,36,9,7.979998072
Female,36,10,8.736827847
Female,36,11,9.470256593
Female,36,12,10.18088432
Female,36,13,10.86928127
Female,36,14,11.53598923
Female,36,15,12.18152301
Female,36,16,12.80637181
Female,36,17,13.41100069
Female,36,18,13.99585209
Female,36,19,14.56134725
Female,36,20,15.10788761
Female,36,21,15.63585642
Female,36,22,16.14562021
Female,36,23,16.63752058
Female,36,24,17.11189134
Female,36,25,17.56904558
Female,36,26,18.00927605
Female,36,27,18.43285573
Female,36,28,18.84003839
Female,36,29,19.23105938
Female,36,30,19.6061365
Female,36,31,19.96547106
Female,36,32,20.30924908
Female,36,33,20.63764293
Female,36,34,20.95081302
Female,36,35,21.2489099
Female,36,36,21.5320767
Female,36,37,21.80045196
Female,36,38,22.05417281
Female,36,39,22.29337864
Female,36,40,22.51821515
Female,36,41,22.72883879
Female,36,42,22.92542176
Female,36,43,23.10815708
Female,36,44,23.27726415
Female,36,45,23.43299433
Female,37,1,1
Female,37,2,1.969648544
Female,37,3,2.909853756
Female,37,4,3.821488324
Female,37,5,4.705384771
Female,37,6,5.562336709
Female,37,7,6.393100112
Female,37,8,7.198394567
Female,37,9,7.978904718
Female,37,10,8.735281646
Female,37,11,9.468144137
Female,37,12,10.17808027
Female,37,13,10.8656488
Female,37,14,11.53138062
Female,37,15,12.17578025
Female,37,16,12.79932731
Female,37,17,13.40247807
Female,37,18,13.98566695
Female,37,19,14.54930796
Female,37,20,15.09379634
Female,37,21,15.61951008
Female,37,22,16.12680147
Female,37,23,16.61601478
Female,37,24,17.08747287
Female,37,25,17.54147767
Female,37,26,17.97831069
Female,37,27,18.39823365
Female,37,28,18.80148926
Female,37,29,19.18830214
Female,37,30,19.55887988
Female,37,31,19.91341434
Female,37,32,20.25208327
Female,37,33,20.57505211
Female,37,34,20.88247612
Female,37,35,21.17450289
Female,37,36,21.45127532
Female,37,37,21.71293482
Female,37,38,21.95962514
Female,37,39,22.19149653
Female,37,40,22.40871036
Female,37,41,22.61144419
Female,37,42,22.7998971
Female,37,43,22.97429535
